name,latitude,longitude,num_reviews
Fish Taverna FAROS,36.73539,26.971651,84.0
Golden Fleece,36.738865,26.969694,186.0
Sebastians,36.73894,26.97011,442.0
Stop Inn,36.743656,26.97103,155.0
Savvas,36.75271,26.984152,55.0
G'Day Great Aussie BBQ,36.74909,26.975368,121.0
Acropol,36.73924,26.970135,282.0
Aphrodite,36.74102,26.97053,172.0
Restaurant Syrtaki,36.747475,26.97483,237.0
Cavo Greco,36.76692,27.023716,175.0
Limani Harry's Restaurant,36.74801,26.975157,330.0
Castelo,36.743736,26.960794,71.0
Argo Restaurant,36.745853,26.97311,357.0
Marias Bar,36.741985,26.970823,112.0
taverna Fytorio,36.778267,27.052208,191.0
Bravo Cafe Bar,36.744713,26.972385,137.0
Sunny Beach,36.766758,27.023779,51.0
taverna CAVOS,36.73685,26.970318,281.0
The Rainbow Taverna,36.74841,26.975733,232.0
Pizzeria Deliziare,36.7489,26.975279,163.0
Taverna Niotis,36.745457,26.960192,119.0
Hippocrates Restaurant,36.7516,26.98011,625.0
Die Grosse Muehle,36.761158,26.96407,54.0
Kastri Restaurant Taverna,36.75167,26.981457,240.0
Paradise Bar,36.760998,27.007557,89.0
Galinis restaurant,36.74523,26.969975,107.0
Dolphin Rock Cafe,36.75236,26.98165,288.0
Agios Theologos,36.714268,26.922396,514.0
Captain John Restaurant,36.746387,26.97239,736.0
Taverna Magic Beach,36.768036,27.02716,207.0
Maria,36.743668,26.971527,618.0
Taverna Zephyros,36.749557,26.977915,58.0
Alex Garden Bar - Restaurant,39.681664,19.837343,350.0
Andreas House Restaurant,39.6828,19.841438,400.0
Taverna Kostas,39.691147,19.837835,159.0
Castello Taverna,39.678074,19.838633,106.0
La Casa,39.674595,19.839214,234.0
La Plaz,39.68304,19.841448,39.0
"Ristorante Pizzeria La Veranda ""da Giacomo""",39.681,19.837517,65.0
Alexandros Taverna,39.67681,19.839403,588.0
Pizza Vasilis,39.677505,19.838675,58.0
To Kastro,39.685284,19.838045,53.0
Leonidas Grill,39.682358,19.837734,80.0
Anna's Place,39.680557,19.838057,115.0
Karydia,39.68432,19.837778,136.0
Mythos Restaurant,39.68193,19.83765,128.0
Sailing Cafe,36.509724,22.979979,235.0
Pita Bar,36.509666,22.980078,255.0
Kokkari,37.077763,21.79049,57.0
O Ntagiantas,36.508125,22.979708,175.0
Ourania Taverna Ouzeri,36.510593,22.97964,207.0
Cervi,36.468433,22.982239,121.0
Stin Akri,36.510983,22.97953,103.0
Ta Nisia tis Panagias,36.486023,22.93821,488.0
Limnitsa,36.54549,23.12255,52.0
Trakena,36.512993,22.979519,390.0
Spiros Spiridoula,36.510048,22.97988,147.0
To Megalo Tigani,36.508717,22.979706,51.0
Sta kala kathoumena,36.510334,22.978617,187.0
Menti Brothers Fish Tavern,36.512,22.979511,379.0
Antonis Restaurant,36.50963,22.979935,387.0
Trata by Anemologio,37.99618,23.34991,52.0
Ta Postalia tou Aigaiou,36.398323,25.44936,123.0
Taverna Kritikos,36.395588,25.460884,408.0
Sergena,36.399475,25.450827,69.0
Kleidi,38.90267,22.431776,145.0
Palia Istoria,38.88921,22.444607,46.0
Alaloum,38.90286,22.432144,44.0
Bereket,41.189495,26.301353,47.0
To Steki tis Gefsis,37.595676,22.03934,89.0
To Kapilio ton Athanaton,37.595142,22.039474,271.0
Sto Kioupi,37.5958,22.039633,436.0
To Lathos,37.62793,22.074799,250.0
Teftis,37.595764,22.040184,199.0
Kato apo to Roloi Under the Clock Art Cafe & Cocktail Bar,37.595154,22.039474,108.0
Drymonas,37.594128,22.041046,416.0
To kafeneio tou Kouli,39.969105,20.718296,98.0
Hotel & Restaurant in Papigo - Nikos & Ioulia,39.96875,20.719168,218.0
Sterna,39.968204,20.718393,110.0
Astraka Snack Bar,39.968998,20.718351,156.0
Ioannidis Restaurant,39.96797,20.718616,63.0
Kalliopi Restaurant,39.966736,20.717669,69.0
Restaurant Konaki,39.968185,20.719723,186.0
Kapnismeno Tsoukali,40.04685,20.75226,71.0
Restaurant Toris,40.04953,20.751198,218.0
Bourazani Wild Life Resort,40.053867,20.62625,42.0
Agios Achillios Restaurant,40.78867,21.078478,108.0
Zygos,40.66828,22.938044,50.0
Πεινα...λεων ΤΟΛΟ,37.52412,22.862967,58.0
Gorilla's,37.520763,22.860016,70.0
Leimonia,37.516518,22.857264,135.0
Arcadia,37.522385,22.861706,163.0
Petrino Taverna,37.524723,22.863611,72.0
Pitogyro,37.525494,22.86402,53.0
Santa Maria Restaurant,37.523506,22.862583,76.0
Marinero Taverna,37.525715,22.860525,1298.0
Chez Gilles,37.526478,22.864714,373.0
Romvi,37.51774,22.85854,329.0
Restaurant Panorama,37.52135,22.860563,267.0
Taverna Akrogiali,37.52029,22.85977,597.0
Golden Beach,37.527836,22.867064,169.0
Tsiros Taverna - Tolo,37.5192,22.85822,218.0
Taverna Ksilouris,35.288837,24.88139,50.0
Aetos Taverna,35.290867,24.884592,100.0
Makkaroni,36.400608,28.23,169.0
Medousa Restaurant,36.397774,28.227661,308.0
Tsampikos Fish Tavern,36.39334,28.235312,114.0
To Kapsouli,36.998863,26.922539,138.0
Plaka Restaurant,37.000713,26.923656,55.0
Amvrosia,36.880165,27.145357,226.0
Mythos Restaurant,36.87163,27.142244,86.0
Taverna Zwillinge,36.870937,27.149248,75.0
Artemis Restaurant Cafe Bar,36.880024,27.144901,167.0
Aegean Restaurant,36.87709,27.154543,64.0
The Old barber Shop Restaurant-Cafe,36.358646,25.44522,140.0
To Kafenedaki tou Emboriou,36.358074,25.445724,243.0
The White Dog,41.65547,24.682013,44.0
Panorama,41.642803,24.689735,90.0
The White House,41.651794,24.694387,48.0
Katerina's Tavern Restaurant,36.989113,21.655518,642.0
4 Epoches,36.91397,21.693558,185.0
Aetos,36.9145,21.6956,308.0
Kafenion o Platanos,36.913673,21.696314,110.0
Koukos Wine Restaurant,36.91468,21.69744,584.0
Poseidonia,36.9144,21.694754,520.0
Zillion's Ice Cream Bar,38.08372,23.81656,88.0
Ta Psarakia Kai Thalassina Kifisia,37.818615,23.802128,130.0
Caffe l Frati,38.073277,23.815603,302.0
Sweet Habit,38.091698,23.79611,92.0
Best Friends,38.084686,23.831503,75.0
Omikron,38.098427,23.810175,250.0
Casa Di Rena,38.09384,23.794472,75.0
Dos Hermanos,38.07028,23.813017,589.0
O Mythos - Restaurant Grill,38.08431,23.80484,89.0
Tsi tsi,38.091785,23.794922,154.0
Cake,38.073494,23.814842,50.0
Papaspirou,38.07884,23.80753,49.0
Il Salumaio Di Atene,38.07338,23.812653,247.0
Kastelorizo,38.092216,23.795698,96.0
Blue Pine Restaurant,38.078186,23.81242,118.0
Kivotos,38.09683,23.80346,64.0
La Pasteria,38.07204,23.81383,292.0
Parasia Restaurant,38.088413,23.8178,145.0
Veniero Kefalari,38.07528,23.819302,46.0
Arch Fresh & Healthy,38.073418,23.815163,133.0
Iporgrafi Stergiou,38.086163,23.816475,108.0
Kalamaki sta Orthia,38.09251,23.79612,58.0
Ue Pizza Bar,38.072193,23.813505,132.0
Buba Bistrot Exotique,38.073757,23.81307,234.0
Paul Boulangerie Patisserie,38.072334,23.813755,141.0
Yellow,38.082737,23.81897,433.0
The Dalliance house,38.070766,23.81304,174.0
Zambri,38.07048,23.812658,396.0
J Bar Restaurant,38.07315,23.815784,105.0
DaVinci Gelato Kifissia,38.072086,23.81428,67.0
Amaryllis Cafe,38.07126,23.811768,60.0
Golden Phoenix,38.083935,23.818981,77.0
To Berdema,38.08617,23.81531,85.0
Tzitzikas & Mermigas,38.07129,23.81159,263.0
Munchy's,38.072227,23.812983,95.0
Nice N Easy,38.073586,23.81426,504.0
Different Beast,38.072052,23.814465,133.0
Barba Alexis,38.09207,23.797926,45.0
21,38.07384,23.81862,103.0
wagamama kifisia,38.072273,23.812511,157.0
Paramalo,38.094418,23.797892,127.0
Margherita Pizza Artigianale,38.086117,23.816414,46.0
Escoba,38.07549,23.819345,125.0
Biftekakia & Souvlakia,38.091873,23.79455,113.0
Cafe Paris,40.097603,23.979506,78.0
Paradise restaurant,40.081734,23.979782,133.0
Arche Noah,40.096638,23.980158,175.0
Ta Vrahakia,40.0975,23.981133,286.0
Pyrofani Seafood Restaurant,40.094887,23.97871,110.0
Lauer House,40.097286,23.979471,478.0
Stavros,40.094948,23.979588,57.0
Hotel Maistrali,40.09946,23.97752,352.0
Ovelix Gyros,40.095833,23.978975,45.0
Orestis Taverna Ouzeri,40.095833,23.977097,162.0
Aigaio Fast Food,40.095516,23.978813,84.0
Megas Alexandros Taverna,40.094883,23.979769,101.0
Caffee Patisserie Pantazis,40.095596,23.978294,58.0
Blue Senses,40.08149,23.97994,402.0
Evros,40.080868,23.97876,205.0
Acropolis Polirrinia,35.45649,23.650345,82.0
Pixida Restaurant,35.4983,23.654709,464.0
O Gero Tsegkas,35.50551,23.64035,341.0
Kastanofolia Taverna,35.367603,23.63673,455.0
Taverna Petra,35.49532,23.654154,195.0
Amarena,35.498276,23.654314,85.0
Vavel Cafe Bar,35.498146,23.655462,53.0
Castello Taverna,35.495487,23.653774,82.0
Canteen Giannis,35.49714,23.655107,46.0
Aeras Cafe Papadakis Antonis,35.495274,23.654322,144.0
Sunset sfinari Fish Restaurant,35.415604,23.56122,376.0
Chocolat,35.49326,23.6594,74.0
Fish Tavern 1960,35.49869,23.654058,237.0
Romantza,35.41083,23.682222,58.0
Alikia,35.469227,23.562809,64.0
Roubini MezeSnackBar,35.49981,23.64667,86.0
Limani Fish Tavern,35.517986,23.63754,554.0
Meltemi,35.357944,23.562088,94.0
Sweet House Creperie & Gelateria,35.496124,23.654076,104.0
Porfira,35.50533,23.713015,205.0
Oasis Tavern Cafe -  Restaurant,35.407734,23.681389,562.0
Anchorage Cafe Bar,37.03555,25.259884,166.0
Halaris Ouzery,37.035175,25.259972,766.0
Anthi Meze,37.035664,25.26003,69.0
Bar Captain Yiannis,37.035084,25.260057,61.0
Kampos Grill,37.70876,26.675776,296.0
Heaven Cafe Beach Bar,37.708393,26.672485,57.0
Chrisopetro,37.70934,26.690739,193.0
Restaurant Galini,37.69683,26.630013,73.0
Blue Bucket Restaurant,37.709297,26.68,129.0
Finikas,37.7074,26.669777,66.0
Argo Taverna,37.709232,26.680553,409.0
Nostos,37.706944,26.666943,110.0
Taverna Jimmys,37.647243,21.316153,158.0
Karousos Restaurant,37.6473,21.317,183.0
To Kyma,37.65717,21.319958,141.0
Cafe del Mar,37.64526,21.318117,53.0
Arhipelagos,37.646,21.317875,62.0
Symposio,37.74924,23.905354,71.0
Skathari,37.748318,23.911118,68.0
Almira Beach Bar and Restaurant,35.518158,23.936522,516.0
Veranta Restaurant,35.516563,23.922459,187.0
Troulakis Restaurant,35.519672,23.923937,149.0
Caretta Caretta,35.519924,23.925608,93.0
Pizzeria italiana,35.51562,23.941103,90.0
Zephyros Family Restaurant,35.51751,23.916843,118.0
Piazza Cafe-Snack,35.517414,23.935684,63.0
Artemis Beach Bar Restaurant,35.51949,23.923483,198.0
The Mylonas tavern,35.518883,23.92428,50.0
Aletri Taverna,35.51834,23.927725,588.0
Poseidon Restaurant Beach Bar,35.499134,23.991966,141.0
Taverna Roka,35.517544,23.92873,424.0
Gorgona Beach Bar,35.52045,23.927406,289.0
Notos Restaurant,35.515118,23.94111,60.0
Valentino Pasta & Grill,35.51744,23.917028,309.0
Nymfi Restaurant,35.517124,23.922302,1012.0
Olivia's Bar & Restaurant,35.51547,23.93996,147.0
Mojito Beach Restaurant Bar,35.519447,23.922953,244.0
Tempo,35.517662,23.934929,382.0
Family's Fast Food,35.51953,23.926752,232.0
Cactus Taverna,35.51815,23.933779,609.0
Greco Mare Seaside Tavern,35.519146,23.919903,129.0
Cafe Argo,35.515373,23.940563,79.0
Refresh Beach Bar And Kitchen,35.51582,23.939678,45.0
Horiatiki Gonia,35.51725,23.928425,221.0
Meltemi,35.515205,23.941523,200.0
Taverna Cafe Babis,40.51205,22.09329,56.0
Opos Palia,40.5164,22.090889,225.0
Attitude Mygdalia,40.520718,22.201359,209.0
Revani Chochliourou From 1886,40.52652,22.202412,180.0
Vatrachos,40.52439,22.20546,64.0
Stasi gia Fagito,40.502,22.222076,45.0
Aggelikon Mezedopoleion,40.522186,22.204374,78.0
Taverna Platanos,40.521626,22.20724,59.0
Beluga Cafe Bar Restaurant,40.523296,22.206957,87.0
Ap' Allou,40.521248,22.203632,297.0
Megali Ammos Taverna,40.3121,23.94489,47.0
Kleftakis,38.06103,23.981737,39.0
Ladokosta,38.088055,23.983019,107.0
Korali,38.08139,23.987663,71.0
Naftilos,38.088573,23.98277,54.0
Coffee Seasons,38.09035,23.982115,45.0
Avra,38.08047,23.98811,69.0
Cheimona Kalokairi,38.06868,23.994299,120.0
Toto's Little Italy,38.08322,23.980692,157.0
To Akrogiali,38.071712,23.995934,142.0
Sti Sesoula,38.08937,23.982468,196.0
Indianos,38.071827,23.995525,42.0
O Hontros,38.090706,23.981947,173.0
Wafflemaniac,38.08332,23.979246,59.0
Taverna Gorgona,38.04689,23.997782,66.0
Vietnam Restaurant,38.09082,23.974989,106.0
H Trata,38.09028,23.982286,340.0
Ena Restaurant Pizza Gelateria,38.04659,23.997616,113.0
Taverna Lelis,36.327473,28.194456,212.0
Pavo Patisserie Cafe,36.326588,28.202263,70.0
Markakis Restaurant,37.00256,25.227926,310.0
Restaurant Anna,37.004295,25.223333,622.0
Anezina Restaurant,37.003796,25.222918,188.0
Akrogiali Cafe Ouzeri,37.742477,23.535498,195.0
O Faros,37.743797,23.53794,86.0
Paradisos,37.74227,23.53545,141.0
Barracuda Beach Bar,37.742912,23.53581,151.0
Achillion,37.984848,23.724174,75.0
Nikos Bar - Fish Restaurant,37.742626,23.535362,101.0
Kahlua Cafe Bar,37.74359,23.534853,134.0
Kiriakakis,37.744774,23.53789,255.0
Thymari Restaurant,37.744045,23.536228,345.0
Crystal,37.742462,23.532082,42.0
Vafis Tavern,35.01803,24.808846,195.0
Sigelakis Tavern,35.01846,24.80831,85.0
Kabos,37.382732,23.249247,267.0
Taverna Spirandreas,37.3851,23.249786,200.0
Taverna Michalis,37.38393,23.246372,72.0
Restaurant Ganossis,37.385326,23.249443,141.0
Maria's,37.385635,23.248657,355.0
Drougas Bakery - Ermioni Port,37.38523,23.249193,142.0
Tzieris Tavern,37.383015,23.250689,154.0
Taverna Meteora Vavitsas,39.719242,21.618015,387.0
Taverna Gardenia,39.71643,21.619905,1690.0
Taverna Kosmiki,39.716087,21.619879,52.0
Protato Taverna Restaurant,39.71711,21.617903,79.0
Stefanos Tavern,39.714245,21.61603,616.0
Taverna Paradisos,39.71497,21.617086,159.0
Restaurant Batalogianni,39.716274,21.620287,454.0
Taverna Xarama,39.709976,21.616167,127.0
Taverna To Kalami,39.71714,21.620762,49.0
Seimeio Strofilia Food & Wine,38.160034,21.37419,47.0
Narkissos,38.114246,23.849312,58.0
Michalis Restaurant,39.670925,19.736113,96.0
Marineris,39.668743,19.740213,49.0
Cricketer Taverna,39.672665,19.731113,102.0
Village Diner,39.670925,19.736395,77.0
Aria Grill,39.672276,19.731876,115.0
Aspros Taverna,39.67153,19.737574,243.0
Drosia Taverna & Grill Room,39.78799,19.788906,190.0
Grill Room Dimitris,39.789867,19.787432,44.0
Sandys Arms Bar,39.59732,19.8933,73.0
Oscar's Entertainment Diner,39.79013,19.78736,352.0
Nikos Family Restaurant,39.7895,19.788582,1101.0
Ammos Grill Room,39.79415,19.794537,196.0
Crusoes Pub Cafe,39.790577,19.790367,272.0
La Madera,39.789326,19.787811,246.0
Pixida compass ristorante italiano,39.789024,19.787676,180.0
Skouna Beach Bar and Diner,39.790997,19.788574,583.0
Ninos on the beach,39.790104,19.796076,127.0
Coral Restaurant,39.79,19.79337,159.0
Petrino Steki,39.790836,19.786943,129.0
Il Gelato,39.79028,19.787062,63.0
Roda Park Restaurant,39.789364,19.788576,1625.0
The Dolphin Restaurant,39.790817,19.788939,200.0
Pirates Bar,39.790726,19.789436,686.0
Harbour Beach Bar,39.79055,19.790508,117.0
Bacchus Restaurant,39.475082,19.9355,545.0
Marilena Tavern,39.47541,19.93462,126.0
Taverna Minori,39.474922,19.933542,288.0
Korali Snack Bar & Grill Room,39.475746,19.935106,319.0
the fishermans haunt,39.47121,19.94215,273.0
Mojo's,39.478565,19.93442,97.0
Zak's Taverna,39.476334,19.92997,476.0
Mermaid,39.472878,19.936789,164.0
To Meraki,39.475388,19.935362,193.0
Taverna Dionyssos,35.198265,24.402893,499.0
Taverna Plateia,35.2,24.402254,666.0
Taverna Vergina,35.36817,24.530388,509.0
Sky Park Grill House Restaurant,35.36817,24.53,432.0
Vergina 2,35.369198,24.532574,381.0
Kellari Taverna,35.368443,24.531626,375.0
Finikas Taverna,35.37021,24.53146,347.0
Filippeion,40.486168,22.320686,44.0
Carte Postale,37.63482,26.087488,85.0
Mia Zoe Pita,37.629593,26.089167,57.0
Atsachas,37.63087,26.093178,125.0
Paschalia,37.63366,26.088003,66.0
Ammos Beach Bar Restaurant,37.630554,26.092337,46.0
Relax Restaurant,37.84111,20.769167,601.0
Alati Restaurant & Bar,37.84075,20.76685,47.0
Maestro Restaurant,37.84159,20.7677,93.0
Lino Bistro,37.8399,20.768044,264.0
Mediterranean Restaurant,37.841133,20.768393,158.0
To Paradosiako Taverna,37.83896,20.77231,108.0
Paporo Beach Restaurant - Bar,37.841846,20.769766,505.0
Taverna Asteria Est 1963,37.841927,20.769138,691.0
Fishalida,37.842365,20.767931,545.0
Paulos Corner,37.843987,20.763233,394.0
Diachroniko Traditional Taverna,37.79997,20.78146,42.0
Pita Break Grill House Alykes Zakynthos,37.841335,20.768354,393.0
Denni's Diner,37.841164,20.768248,130.0
To Paradosiako Taverna,37.838974,20.7723,1474.0
Zorba's Taverna,37.84129,20.76811,178.0
Koukounari Pine Cone Restaurant,37.843346,20.766615,448.0
Fidelio Restaurant,37.841057,20.769356,931.0
Yria Bar,37.840794,20.76999,154.0
Piccadilly Restaurant,37.840828,20.76879,186.0
Buca Lounge Bar,37.841652,20.769672,435.0
Snack Bar Costa's,37.840794,20.772203,79.0
Potami,37.838036,20.774166,628.0
Al Fresco,37.841255,20.768612,350.0
Restaurant Giorgos Fish Tavern,35.027115,24.759096,321.0
Yiannis,35.027752,24.759445,44.0
Delfinia Zaharias,35.02728,24.759062,367.0
Tavern Aristodimos,35.024845,24.759409,210.0
Antonis Fish Restaurant,37.69117,23.453316,60.0
Alkioni Perdika,37.690853,23.453491,53.0
Miltos,37.69125,23.452984,345.0
Valentinos,40.929165,22.411505,63.0
Johnnie Cafe,36.38229,25.449354,92.0
Kantouni Traditional delicacies,36.382496,25.449137,1205.0
Mythos Grill House,36.383305,25.446825,392.0
Pyrgos Restaurant,36.384533,25.444252,930.0
Brusco Wine Coffee Deli,36.38246,25.449224,391.0
Kasteli 1663,36.383293,25.450424,66.0
AGORA restaurant in Archanes,35.234306,25.159721,123.0
To Spitiko,35.23408,25.158766,163.0
Kritamon Restaurant,35.233223,25.158503,192.0
Likastos,35.23414,25.158953,99.0
Tzivaeri,35.23567,25.15771,45.0
The Old Cinema,37.05218,25.498283,57.0
Platanos - The Puressence Cafe,37.04513,25.497702,206.0
Kivotos ton Gefseon,36.761868,24.525019,477.0
Jordan's Meat...ing Steak House / Grill Bar,36.762672,24.525606,493.0
Gialos restaurant,36.763783,24.526947,2016.0
Armenaki,36.763668,24.525965,1186.0
Akrotiri Seafood Obsession,36.763546,24.526482,305.0
Armira,36.76337,24.526226,523.0
Opsidianos Art Cafe,36.76629,24.5251,121.0
Barbeque,39.97729,22.65394,53.0
Pizza Volcano,39.977764,22.653095,83.0
Taverna Psatha,39.978798,22.645796,66.0
Barmpa Stergios,39.403385,23.181751,46.0
El Resto Bar,39.41039,23.165888,806.0
Tavernaki Vontzos,39.37645,23.1782,46.0
I Platia,39.400677,23.159603,97.0
O Christos,39.41876,23.159641,210.0
Vagelis Tavern,39.39943,23.165829,86.0
Kalos Gialos,37.881493,24.01419,199.0
Ammos,37.87347,24.019306,98.0
Taverna O Dimitris,37.891937,24.0088,167.0
Palmie Bistro Porto Rafti,37.893612,24.013388,76.0
Kastro,37.897682,24.027271,46.0
Barco,37.89349,24.013098,91.0
Agkyrovoli,37.88605,24.014044,76.0
Panorama Psarotaverna,37.86341,24.039925,45.0
Toms Seaside Restaurant,38.70873,20.713457,492.0
sol y mar,38.707695,20.710127,73.0
Ola Kala,38.70637,20.70924,287.0
Flisvos Restaurant,38.70821,20.71188,269.0
Cafe Pyxida,38.707413,20.711018,136.0
Sapore di Piperi,38.705647,20.709637,801.0
Mamma Mia,38.704678,20.708849,758.0
L'approdo,38.705406,20.709423,292.0
Cafe la Minute,38.70718,20.71075,66.0
Kominatos Bakery,38.710903,20.713976,45.0
Ionion,38.70486,20.709232,106.0
Me Place - Pasta & Grill House,38.711235,20.713987,52.0
Apollon,38.707607,20.711288,839.0
Stathis,38.705578,20.708693,183.0
Catamaran,38.70639,20.709984,158.0
Mandarinos,38.706036,20.709785,87.0
Stoa,38.707268,20.710932,111.0
Pizza Da Domenico,38.710995,20.71394,68.0
Obelix Super Giros Grillhouse,38.708843,20.712542,355.0
Kalypso,38.715073,20.716253,263.0
Tranquilo,38.704426,20.708834,61.0
Elidor Cafe,38.708035,20.712017,45.0
Ikaros Cafe,38.70663,20.710188,432.0
Anna Maria Restaurant,38.7146,20.7156,407.0
Taverna Simposio,38.705696,20.709665,169.0
Dimitris Taverna,38.70112,20.69087,413.0
Trata Restaurant,38.70552,20.708488,211.0
Cafe di Paris,38.707047,20.710474,582.0
Gregory's Place,38.709576,20.714231,77.0
Panorama,38.708336,20.711933,310.0
El Greco,38.706543,20.71008,1031.0
Ikarus,38.118824,20.50686,70.0
Koutoupas Paradise,38.10643,20.511887,396.0
Avithos Preview Taverna,38.1027,20.538069,1052.0
O Milos,38.105923,20.51201,733.0
Dum Spiros Spero Restaurant,38.114773,20.52341,514.0
Tropicana Snack Bar - Cafe,38.10953,20.509628,46.0
Fois,38.10569,20.52177,255.0
Acropolis,38.111473,20.524706,298.0
Filippas,38.012993,24.421442,54.0
Kioukiis Restaurant,38.01344,24.417828,114.0
Geusiplous,38.013424,24.41843,200.0
Taverna O Dimitris,38.020786,24.442518,68.0
Cavo D' Oro,38.01365,24.419088,389.0
Apanemi,37.078156,25.587337,320.0
Taverna Dionysos,38.15354,20.77239,294.0
Fotis Family,38.149994,20.776512,197.0
Pantelis Restaurant,38.150536,20.776052,181.0
Riviera,38.252106,20.642834,79.0
Otzivas Restaurant,38.14579,20.780874,99.0
Steki Grill,38.152546,20.774979,252.0
Taverna Agrapidos,38.14779,20.784634,716.0
Platis Gialos,37.31435,26.73945,158.0
Cafe du Moulin,37.29537,26.76528,58.0
Pefko,37.29612,26.76574,541.0
Dilaila Katsadia Restaurant Bar Cafe,37.28269,26.772882,427.0
Manolis Tastes,37.295357,26.76918,695.0
Yiannis,37.296387,26.76533,273.0
Ristorante Calypso,37.295845,26.76644,254.0
Kairi Bakery,37.296112,26.767778,141.0
I Kantina Tou Manoli,35.182697,24.300486,93.0
Taverna Stelios,40.659706,24.692595,228.0
Taverna Augoustos,40.656258,24.68581,98.0
Camaron Restaurant,36.988613,24.676838,338.0
Claudio's Italian Restaurant,36.988613,24.676914,384.0
Pipis Cafe,36.988728,24.675863,58.0
Kafenes,36.9899,24.67916,119.0
Meropi,36.98887,24.675604,508.0
Simos,36.98881,24.675846,188.0
Old Captain's Bar,36.98871,24.676718,108.0
Gerousia,37.554104,22.080519,137.0
